x,y,z,pitch,roll,yaw,L1,L2,L3,L4,fc1,fz1,fh1,fc2,fz2,fh2,fc3,fz3,fh3,fc4,fz4,fh4,
-12.0808505344893,-12.1009758659799,17.9723802559052,-0.184016943130315,1.44136435982163,-0.604723752234353,152.22883280645,170.980357991053,185.957888662953,168.877664373794,902.936057370045,153.421520664994,889.806361348,778.885312652452,116.910052951067,,738.35311942254,104.542163297584,,747.61748348524,117.612905976536,,in
3.57129473714361,4.11608428928503,20.4410550191448,0.028634659667538,0.341942876648026,0.950030480325291,173.960698144809,168.737125290327,163.263793729658,168.656941662619,843.232076903461,114.050155168328,835.483630974,853.684810353231,94.9206572563884,,902.767201711859,127.912991874219,,868.792130404292,100.601501313053,,in
1.88604885894059,-0.77372322335181,19.7509676668492,-0.01446471653219,0.443853624529029,0.528793419715626,169.630560442271,166.820504788095,167.84058215424,170.633870779463,848.892585246232,120.075589437942,840.357349053,854.113899878648,101.853488797338,,853.548515900503,122.066270148195,,835.52248707837,99.1259770499093,,in
-10.4201825791121,12.8283744358026,16.6061837681498,-0.025658061712088,0.493559979257592,0.573225460367373,170.779947958826,185.45676406784,169.481725512044,153.28287649636,711.08009974491,107.358240704419,702.928955447,707.521486740485,97.7173282604843,,757.169290341351,113.541110440908,,863.256111755877,142.961287435349,,in
12.1078075634081,-5.95279927691681,14.5078874719318,-0.362744235071052,-0.266067830356039,-0.333769430569064,175.275461874535,156.968901792313,165.14219807337,182.631366033682,690.22064842419,110.901988556817,681.252737569,781.138331866916,141.194446412258,,710.047807252735,121.048489357446,,674.564345262271,107.040151869113,,
-18.56865246,1.820374671,11.21516767,1.54052346,0.07900687522,-0.05266224485,158.5676628,185.7086566,183.5262951,156.0060882,684.5826046,141.2047474,669.861599013,,,,,,,,,,
17.79148868,10.3589842,9.633472272,-1.616773121,1.135519889,-0.106283524,190.7584637,165.6304049,151.1407778,178.3224471,578.6480972,100.4047123,677.179618911,,,,,,,,,,
1.113487362,-14.71084297,18.73632167,0.417231332,-1.565816046,-0.1397414213,160.567008,158.820485,178.1120594,179.6711533,871.6596318,137.1582655,860.800861939,,,,,,,,,,
-5.337186007,-1.442254863,7.791544838,0.8150187947,-0.2856225884,-0.238467354,166.4326455,174.3233171,176.1500236,168.3449953,618.3138844,133.9847964,603.6225095,,,,,,,,,,
-1.687352649,16.45140486,6.836097118,-0.6058912855,2.085723513,-0.073305819,181.4668582,183.7913269,162.6888012,160.0581607,531.4770457,103.710936,521.259908165,,,,,,,,,,
27.09080155,3.321931899,18.44238208,-2.032985248,0.421143153,-0.003856001233,191.9390949,152.4527893,147.5681342,188.0827409,718.3814377,93.28359182,712.299137673,,,,,,,,,,
12.77224642,-26.7841813,19.87702837,-0.4765934998,-1.879449814,-0.002171722228,163.2216213,142.2790862,179.1000083,196.1498719,865.7067316,125.8777086,856.506244936,,,,,,,,,,
-1.306428754,-14.2721052,25.60389042,-0.08210725002,-0.8151793209,0.0003325440289,157.7724245,159.831243,178.4269092,176.5850322,1151.349409,133.2840237,1143.608687721,,,,,,,,,,
17.39505576,15.07191469,22.41460472,-0.6162818783,0.6824798719,-0.2799418697,191.142921,166.7966082,145.514117,172.8839669,854.0401867,96.25150004,848.599015577,,,,,,,,,,
5.369676161,18.84993468,25.13601907,0.2794663822,1.497947257,0.02827697434,184.5699524,177.1411162,151.8858226,160.4879914,938.281463,94.14728964,933.54613794,,,,,,,,,,
20.75716713,24.75105588,27.55149676,-0.5726185834,1.551016756,-0.05950343729,199.4078745,171.4058556,135.937085,169.8894469,1043.338786,85.03371425,1039.867823241,,,,,,,,,,
-20.95802819,26.42747045,27.2747788,1.284156091,1.292990622,0.08433927298,172.6490397,200.7275371,169.2628583,134.7815342,928.5281713,96.08673678,923.543125096,,,,,,,,,,
28.21687167,5.957809375,14.5894935,-2.323619986,1.106391327,-0.0140336367,195.0925874,154.5341591,145.7672412,188.2243341,635.9097469,88.95741498,629.656878405,,,,,,,,,,
-13.31134188,-17.62358335,23.34762357,0.7129302048,-2.284613541,-0.01049856672,146.7772728,167.9550786,189.6861673,171.2177019,1140.223567,160.3432389,1128.893187366,,,,,,,,,,
-29.54504382,-24.79068043,6.215297225,2.056112244,-2.788341891,-0.1314463619,134.3939839,181.5344851,209.6643376,170.4878533,753.3436478,207.7392423,724.134696648,,,,,,,,,,
-27.2684699,5.15169494,19.36572877,2.507247524,-0.4753751199,-0.03248964387,153.5280564,193.0149109,187.0375767,145.9423288,861.6825242,140.8958866,850.085361391,,,,,,,,,,
-18.56865246,1.820374671,11.21516767,1.54052346,0.07900687522,-0.05266224485,158.5676628,185.7086566,183.5262951,156.0060882,684.5826046,141.2047474,669.861599013,,,,,,,,,,
17.79148868,10.3589842,9.633472272,-1.616773121,1.135519889,-0.106283524,190.7584637,165.6304049,151.1407778,178.3224471,578.6480972,100.4047123,569.870611754,,,,,,,,,,
1.113487362,-14.71084297,18.73632167,0.417231332,-1.565816046,-0.1397414213,160.567008,158.820485,178.1120594,179.6711533,871.6596318,137.1582655,860.800861939,,,,,,,,,,
-5.337186007,-1.442254863,7.791544838,0.8150187947,-0.2856225884,-0.238467354,166.4326455,174.3233171,176.1500236,168.3449953,618.3138844,133.9847964,603.6225095,,,,,,,,,,
28.29342343,16.33258051,6.776690302,-3.388096628,1.848118071,-0.1236450684,203.1728943,164.3487306,140.6080448,184.4975393,523.7237699,92.92919611,515.413185385,,,,,,,,,,
-3.971617962,18.99515465,15.49413846,-0.6258414992,1.181182962,-0.1229339978,179.8164521,185.2728145,161.0007271,154.6905775,656.1715481,102.9299494,648.048243615,,,,,,,,,,
-8.708132926,6.47046228,19.37433356,0.5277584691,-0.01088052204,-0.02333961391,166.9024334,179.5086195,171.366704,158.1126973,817.9304139,117.1971505,809.49057431,,,,,,,,,,
-24.56108946,23.52653932,7.937418951,1.10170171,0.7400288098,0.1078102574,171.9061973,204.7326843,177.4199382,138.2537635,503.5983229,99.50540096,493.669875532,,,,,,,,,,
-7.558563928,20.46876821,19.84292937,0.6323896775,-2.035250608,0.08480304384,177.6977914,188.0539568,162.2454667,150.1193055,739.8488032,113.3021553,731.121654173,,,,,,,,,,
-1.687352649,16.45140486,6.836097118,-0.6058912855,2.085723513,-0.073305819,181.4668582,183.7913269,162.6888012,160.0581607,531.4770457,103.710936,521.259908165,,,,,,,,,,
27.09080155,3.321931899,18.44238208,-2.032985248,0.421143153,-0.003856001233,191.9390949,152.4527893,147.5681342,188.0827409,718.3814377,93.28359182,712.299137673,,,,,,,,,,
12.77224642,-26.7841813,19.87702837,-0.4765934998,-1.879449814,-0.002171722228,163.2216213,142.2790862,179.1000083,196.1498719,865.7067316,125.8777086,856.506244936,,,,,,,,,,
-1.306428754,-14.2721052,25.60389042,-0.08210725002,-0.8151793209,0.0003325440289,157.7724245,159.831243,178.4269092,176.5850322,1151.349409,133.2840237,1143.608687721,,,,,,,,,,
17.39505576,15.07191469,22.41460472,-0.6162818783,0.6824798719,-0.2799418697,191.142921,166.7966082,145.514117,172.8839669,854.0401867,96.25150004,848.599015577,,,,,,,,,,
5.369676161,18.84993468,25.13601907,0.2794663822,1.497947257,0.02827697434,184.5699524,177.1411162,151.8858226,160.4879914,938.281463,94.14728964,933.54613794,,,,,,,,,,
20.75716713,24.75105588,27.55149676,-0.5726185834,1.551016756,-0.05950343729,199.4078745,171.4058556,135.937085,169.8894469,1043.338786,85.03371425,1039.867823241,,,,,,,,,,
-20.95802819,26.42747045,27.2747788,1.284156091,1.292990622,0.08433927298,172.6490397,200.7275371,169.2628583,134.7815342,928.5281713,96.08673678,923.543125096,,,,,,,,,,
28.21687167,5.957809375,14.5894935,-2.323619986,1.106391327,-0.0140336367,195.0925874,154.5341591,145.7672412,188.2243341,635.9097469,88.95741498,629.656878405,,,,,,,,,,
-13.31134188,-17.62358335,23.34762357,0.7129302048,-2.284613541,-0.01049856672,146.7772728,167.9550786,189.6861673,171.2177019,1140.223567,160.3432389,1128.893187366,,,,,,,,,,
